品种,合约代码,交易单位,最小变动价,开始交易日,最后交易日,最后交割日
铁矿石,i1601,100,0.5,20150119,20160115,20160120
铁矿石,i1602,100,0.5,20150216,20160219,20160224
铁矿石,i1603,100,0.5,20150316,20160314,20160317
铁矿石,i1604,100,0.5,20150416,20160415,20160420
铁矿石,i1605,100,0.5,20150518,20160516,20160519
铁矿石,i1606,100,0.5,20150615,20160616,20160621
铁矿石,i1607,100,0.5,20150715,20160714,20160719
铁矿石,i1608,100,0.5,20150817,20160812,20160817
铁矿石,i1609,100,0.5,20150917,20160914,20160921
铁矿石,i1610,100,0.5,20151022,20161021,20161026
铁矿石,i1611,100,0.5,20151116,20161114,20161117
铁矿石,i1612,100,0.5,20151215,20161214,20161219
铁矿石,i1701,100,0.5,20160118,20170116,20170119
铁矿石,i1702,100,0.5,20160222,20170216,20170221
铁矿石,i1703,100,0.5,20160315,20170314,20170317
铁矿石,i1704,100,0.5,20160418,20170418,20170421
铁矿石,i1705,100,0.5,20160517,20170515,20170518
铁矿石,i1706,100,0.5,20160617,20170614,20170619
铁矿石,i1707,100,0.5,20160715,20170714,20170719
铁矿石,i1708,100,0.5,20160815,20170814,20170817
铁矿石,i1709,100,0.5,20160919,20170914,20170919
铁矿石,i1710,100,0.5,20161024,20171020,20171025
铁矿石,i1711,100,0.5,20161115,20171114,20171117
铁矿石,i1712,100,0.5,20161215,20171214,20171219
铁矿石,i1801,100,0.5,20170117,20180115,20180118
铁矿石,i1802,100,0.5,20170217,20180214,20180226
铁矿石,i1803,100,0.5,20170315,20180314,20180319
铁矿石,i1804,100,0.5,20170419,20180417,20180420
铁矿石,i1805,100,0.5,20170516,20180515,20180518
铁矿石,i1806,100,0.5,20170615,20180614,20180620
铁矿石,i1807,100,0.5,20170717,20180713,20180718
铁矿石,i1808,100,0.5,20170815,20180814,20180817
铁矿石,i1809,100,0.5,20170915,20180914,20180919
铁矿石,i1810,100,0.5,20171023,20181019,20181024
铁矿石,i1811,100,0.5,20171115,20181114,20181119
铁矿石,i1812,100,0.5,20171215,20181214,20181219
铁矿石,i1901,100,0.5,20180116,20190115,20190118
铁矿石,i1902,100,0.5,20180222,20190221,20190226
铁矿石,i1903,100,0.5,20180315,20190314,20190319
铁矿石,i1904,100,0.5,20180418,20190415,20190418
铁矿石,i1905,100,0.5,20180516,20190517,20190522
铁矿石,i1906,100,0.5,20180615,20190617,20190620
铁矿石,i1907,100,0.5,20180716,20190712,20190717
铁矿石,i1908,100,0.5,20180815,20190814,20190819
铁矿石,i1909,100,0.5,20180917,20190916,20190919
铁矿石,i1910,100,0.5,20181022,20191021,20191024
铁矿石,i1911,100,0.5,20181115,20191114,20191119
铁矿石,i1912,100,0.5,20181217,20191213,20191218
铁矿石,i2001,100,0.5,20190116,20200115,20200120
铁矿石,i2002,100,0.5,20190222,20200214,20200226
铁矿石,i2003,100,0.5,20190315,20200313,20200318
铁矿石,i2004,100,0.5,20190416,20200416,20200421
铁矿石,i2005,100,0.5,20190520,20200515,20200520
铁矿石,i2006,100,0.5,20190618,20200612,20200617
铁矿石,i2007,100,0.5,20190715,20200714,20200717
铁矿石,i2008,100,0.5,20190815,20200814,20200819
铁矿石,i2009,100,0.5,20190917,20200914,20200917
焦炭,j1109,100,1,20110415,20110915,20110919
焦炭,j1110,100,1,20110415,20111021,20111025
焦炭,j1111,100,1,20110415,20111114,20111116
焦炭,j1112,100,1,20110415,20111214,20111216
焦炭,j1201,100,1,20110415,20120117,20120119
焦炭,j1202,100,1,20110415,20120214,20120216
焦炭,j1203,100,1,20110415,20120314,20120316
焦炭,j1204,100,1,20110415,20120418,20120420
焦炭,j1205,100,1,20110517,20120515,20120517
焦炭,j1206,100,1,20110616,20120614,20120618
焦炭,j1207,100,1,20110715,20120713,20120717
焦炭,j1208,100,1,20110815,20120814,20120816
焦炭,j1209,100,1,20110916,20120914,20120918
焦炭,j1210,100,1,20111024,20121019,20121023
焦炭,j1211,100,1,20111115,20121114,20121116
焦炭,j1212,100,1,20111215,20121214,20121218
焦炭,j1301,100,1,20120118,20130117,20130121
焦炭,j1302,100,1,20120215,20130221,20130225
焦炭,j1303,100,1,20120315,20130314,20130318
焦炭,j1304,100,1,20120419,20130416,20130418
焦炭,j1305,100,1,20120516,20130515,20130517
焦炭,j1306,100,1,20120615,20130619,20130621
焦炭,j1307,100,1,20120716,20130712,20130716
焦炭,j1308,100,1,20120815,20130814,20130816
焦炭,j1309,100,1,20120917,20130913,20130917
焦炭,j1310,100,1,20121022,20131021,20131023
焦炭,j1311,100,1,20121115,20131114,20131118
焦炭,j1312,100,1,20121217,20131213,20131217
焦炭,j1401,100,1,20130118,20140115,20140117
焦炭,j1402,100,1,20130222,20140220,20140224
焦炭,j1403,100,1,20130315,20140314,20140318
焦炭,j1404,100,1,20130417,20140415,20140417
焦炭,j1405,100,1,20130516,20140516,20140520
焦炭,j1406,100,1,20130620,20140616,20140618
焦炭,j1407,100,1,20130715,20140714,20140716
焦炭,j1408,100,1,20130815,20140814,20140819
焦炭,j1409,100,1,20130916,20140915,20140918
焦炭,j1410,100,1,20131022,20141021,20141024
焦炭,j1411,100,1,20131115,20141114,20141119
焦炭,j1412,100,1,20131216,20141212,20141217
焦炭,j1501,100,1,20140116,20150116,20150121
焦炭,j1502,100,1,20140221,20150213,20150225
焦炭,j1503,100,1,20140317,20150313,20150318
焦炭,j1504,100,1,20140416,20150415,20150420
焦炭,j1505,100,0.5,20140519,20150515,20150520
焦炭,j1506,100,0.5,20140617,20150612,20150617
焦炭,j1507,100,0.5,20140715,20150714,20150717
焦炭,j1508,100,0.5,20140815,20150814,20150819
焦炭,j1509,100,0.5,20140916,20150916,20150921
焦炭,j1510,100,0.5,20141022,20151021,20151026
焦炭,j1511,100,0.5,20141117,20151113,20151118
焦炭,j1512,100,0.5,20141215,20151214,20151217
焦炭,j1601,100,0.5,20150119,20160115,20160120
焦炭,j1602,100,0.5,20150216,20160219,20160224
焦炭,j1603,100,0.5,20150316,20160314,20160317
焦炭,j1604,100,0.5,20150416,20160415,20160420
焦炭,j1605,100,0.5,20150518,20160516,20160519
焦炭,j1606,100,0.5,20150615,20160616,20160621
焦炭,j1607,100,0.5,20150715,20160714,20160719
焦炭,j1608,100,0.5,20150817,20160812,20160817
焦炭,j1609,100,0.5,20150917,20160914,20160921
焦炭,j1610,100,0.5,20151022,20161021,20161026
焦炭,j1611,100,0.5,20151116,20161114,20161117
焦炭,j1612,100,0.5,20151215,20161214,20161219
焦炭,j1701,100,0.5,20160118,20170116,20170119
焦炭,j1702,100,0.5,20160222,20170216,20170221
焦炭,j1703,100,0.5,20160315,20170314,20170317
焦炭,j1704,100,0.5,20160418,20170418,20170421
焦炭,j1705,100,0.5,20160517,20170515,20170518
焦炭,j1706,100,0.5,20160617,20170614,20170619
焦炭,j1707,100,0.5,20160715,20170714,20170719
焦炭,j1708,100,0.5,20160815,20170814,20170817
焦炭,j1709,100,0.5,20160919,20170914,20170919
焦炭,j1710,100,0.5,20161024,20171020,20171025
焦炭,j1711,100,0.5,20161115,20171114,20171117
焦炭,j1712,100,0.5,20161215,20171214,20171219
焦炭,j1801,100,0.5,20170117,20180115,20180118
焦炭,j1802,100,0.5,20170217,20180214,20180226
焦炭,j1803,100,0.5,20170315,20180314,20180319
焦炭,j1804,100,0.5,20170419,20180417,20180420
焦炭,j1805,100,0.5,20170516,20180515,20180518
焦炭,j1806,100,0.5,20170615,20180614,20180620
焦炭,j1807,100,0.5,20170717,20180713,20180718
焦炭,j1808,100,0.5,20170815,20180814,20180817
焦炭,j1809,100,0.5,20170915,20180914,20180919
焦炭,j1810,100,0.5,20171023,20181019,20181024
焦炭,j1811,100,0.5,20171115,20181114,20181119
焦炭,j1812,100,0.5,20171215,20181214,20181219
焦炭,j1901,100,0.5,20180116,20190115,20190118
焦炭,j1902,100,0.5,20180222,20190221,20190226
焦炭,j1903,100,0.5,20180315,20190314,20190319
焦炭,j1904,100,0.5,20180418,20190415,20190418
焦炭,j1905,100,0.5,20180516,20190517,20190522
焦炭,j1906,100,0.5,20180615,20190617,20190620
焦炭,j1907,100,0.5,20180716,20190712,20190717
焦炭,j1908,100,0.5,20180815,20190814,20190819
焦炭,j1909,100,0.5,20180917,20190916,20190919
焦炭,j1910,100,0.5,20181022,20191021,20191024
焦炭,j1911,100,0.5,20181115,20191114,20191119
焦炭,j1912,100,0.5,20181217,20191213,20191218
焦炭,j2001,100,0.5,20190116,20200115,20200120
焦炭,j2002,100,0.5,20190222,20200214,20200226
焦炭,j2003,100,0.5,20190315,20200313,20200318
焦炭,j2004,100,0.5,20190416,20200416,20200421
焦炭,j2005,100,0.5,20190520,20200515,20200520
焦炭,j2006,100,0.5,20190618,20200612,20200617
焦炭,j2007,100,0.5,20190715,20200714,20200717
焦炭,j2008,100,0.5,20190815,20200814,20200819
焦炭,j2009,100,0.5,20190917,20200914,20200917
鸡蛋,jd1403,10,1,20131108,20140314,20140319
鸡蛋,jd1404,10,1,20131108,20140415,20140418
鸡蛋,jd1405,10,1,20131108,20140516,20140521
鸡蛋,jd1406,10,1,20131108,20140616,20140619
鸡蛋,jd1409,10,1,20131108,20140915,20140918
鸡蛋,jd1410,10,1,20131108,20141021,20141024
鸡蛋,jd1411,10,1,20131115,20141114,20141119
鸡蛋,jd1412,10,1,20131216,20141212,20141217
鸡蛋,jd1501,10,1,20140116,20150116,20150121
鸡蛋,jd1502,10,1,20140221,20150213,20150225
鸡蛋,jd1503,10,1,20140317,20150313,20150318
鸡蛋,jd1504,10,1,20140416,20150415,20150420
鸡蛋,jd1505,10,1,20140519,20150515,20150520
鸡蛋,jd1506,10,1,20140617,20150612,20150617
鸡蛋,jd1509,10,1,20140916,20150916,20150921
鸡蛋,jd1510,10,1,20141022,20151021,20151026
鸡蛋,jd1511,10,1,20141117,20151113,20151118
鸡蛋,jd1512,10,1,20141215,20151214,20151217
鸡蛋,jd1601,10,1,20150119,20160115,20160120
鸡蛋,jd1602,10,1,20150216,20160219,20160224
鸡蛋,jd1603,10,1,20150316,20160314,20160317
鸡蛋,jd1604,10,1,20150416,20160415,20160420
鸡蛋,jd1605,10,1,20150518,20160516,20160519
鸡蛋,jd1606,10,1,20150615,20160616,20160621
鸡蛋,jd1609,10,1,20150917,20160914,20160921
鸡蛋,jd1610,10,1,20151022,20161021,20161026
鸡蛋,jd1611,10,1,20151116,20161114,20161117
鸡蛋,jd1612,10,1,20151215,20161214,20161219
鸡蛋,jd1701,10,1,20160118,20170116,20170119
鸡蛋,jd1702,10,1,20160222,20170216,20170221
鸡蛋,jd1703,10,1,20160315,20170328,20170331
鸡蛋,jd1704,10,1,20160418,20170425,20170428
鸡蛋,jd1705,10,1,20160517,20170524,20170531
鸡蛋,jd1706,10,1,20160617,20170627,20170630
鸡蛋,jd1707,10,1,20160715,20170726,20170731
鸡蛋,jd1708,10,1,20160815,20170828,20170831
鸡蛋,jd1709,10,1,20160919,20170926,20170929
鸡蛋,jd1710,10,1,20161024,20171026,20171031
鸡蛋,jd1711,10,1,20161115,20171127,20171130
鸡蛋,jd1712,10,1,20161215,20171226,20171229
鸡蛋,jd1801,10,1,20170117,20180126,20180131
鸡蛋,jd1802,10,1,20170217,20180223,20180228
鸡蛋,jd1803,10,1,20170315,20180327,20180330
鸡蛋,jd1804,10,1,20170426,20180424,20180427
鸡蛋,jd1805,10,1,20170525,20180528,20180531
鸡蛋,jd1806,10,1,20170628,20180626,20180629
鸡蛋,jd1807,10,1,20170727,20180726,20180731
鸡蛋,jd1808,10,1,20170829,20180828,20180831
鸡蛋,jd1809,10,1,20170927,20180925,20180928
鸡蛋,jd1810,10,1,20171027,20181026,20181031
鸡蛋,jd1811,10,1,20171128,20181127,20181130
鸡蛋,jd1812,10,1,20171227,20181225,20181228
鸡蛋,jd1901,10,1,20180129,20190128,20190131
鸡蛋,jd1902,10,1,20180226,20190225,20190228
鸡蛋,jd1903,10,1,20180328,20190326,20190329
鸡蛋,jd1904,10,1,20180425,20190425,20190430
鸡蛋,jd1905,10,1,20180529,20190528,20190531
鸡蛋,jd1906,10,1,20180627,20190625,20190628
鸡蛋,jd1907,10,1,20180727,20190726,20190731
鸡蛋,jd1908,10,1,20180829,20190827,20190830
鸡蛋,jd1909,10,1,20180926,20190925,20190930
鸡蛋,jd1910,10,1,20181029,20191028,20191031
鸡蛋,jd1911,10,1,20181128,20191126,20191129
鸡蛋,jd1912,10,1,20181226,20191226,20191231
鸡蛋,jd2001,10,1,20190129,20200128,20200131
鸡蛋,jd2002,10,1,20190226,20200225,20200228
鸡蛋,jd2003,10,1,20190327,20200326,20200331
鸡蛋,jd2004,10,1,20190426,20200423,20200428
鸡蛋,jd2005,10,1,20190529,20200526,20200529
鸡蛋,jd2006,10,1,20190626,20200625,20200630
鸡蛋,jd2007,10,1,20190729,20200728,20200731
鸡蛋,jd2008,10,1,20190828,20200826,20200831
鸡蛋,jd2009,10,1,20190926,20200925,20200930
焦煤,jm1307,60,1,20130322,20130712,20130717
焦煤,jm1308,60,1,20130322,20130814,20130819
焦煤,jm1309,60,1,20130322,20130913,20130918
焦煤,jm1310,60,1,20130322,20131021,20131024
焦煤,jm1311,60,1,20130322,20131114,20131119
焦煤,jm1312,60,1,20130322,20131213,20131218
焦煤,jm1401,60,1,20130322,20140115,20140120
焦煤,jm1402,60,1,20130322,20140220,20140225
焦煤,jm1403,60,1,20130322,20140314,20140319
焦煤,jm1404,60,1,20130417,20140415,20140418
焦煤,jm1405,60,1,20130516,20140516,20140521
焦煤,jm1406,60,1,20130620,20140616,20140619
焦煤,jm1407,60,1,20130715,20140714,20140717
焦煤,jm1408,60,1,20130815,20140814,20140819
焦煤,jm1409,60,1,20130916,20140915,20140918
焦煤,jm1410,60,1,20131022,20141021,20141024
焦煤,jm1411,60,1,20131115,20141114,20141119
焦煤,jm1412,60,1,20131216,20141212,20141217
焦煤,jm1501,60,1,20140116,20150116,20150121
焦煤,jm1502,60,1,20140221,20150213,20150225
焦煤,jm1503,60,1,20140317,20150313,20150318
焦煤,jm1504,60,1,20140416,20150415,20150420
焦煤,jm1505,60,0.5,20140519,20150515,20150520
焦煤,jm1506,60,0.5,20140617,20150612,20150617
焦煤,jm1507,60,0.5,20140715,20150714,20150717
焦煤,jm1508,60,0.5,20140815,20150814,20150819
焦煤,jm1509,60,0.5,20140916,20150916,20150921
焦煤,jm1510,60,0.5,20141022,20151021,20151026
焦煤,jm1511,60,0.5,20141117,20151113,20151118
焦煤,jm1512,60,0.5,20141215,20151214,20151217
焦煤,jm1601,60,0.5,20150119,20160115,20160120
焦煤,jm1602,60,0.5,20150216,20160219,20160224
焦煤,jm1603,60,0.5,20150316,20160314,20160317
焦煤,jm1604,60,0.5,20150416,20160415,20160420
焦煤,jm1605,60,0.5,20150518,20160516,20160519
焦煤,jm1606,60,0.5,20150615,20160616,20160621
焦煤,jm1607,60,0.5,20150715,20160714,20160719
焦煤,jm1608,60,0.5,20150817,20160812,20160817
焦煤,jm1609,60,0.5,20150917,20160914,20160921
焦煤,jm1610,60,0.5,20151022,20161021,20161026
焦煤,jm1611,60,0.5,20151116,20161114,20161117
焦煤,jm1612,60,0.5,20151215,20161214,20161219
焦煤,jm1701,60,0.5,20160118,20170116,20170119
焦煤,jm1702,60,0.5,20160222,20170216,20170221
焦煤,jm1703,60,0.5,20160315,20170314,20170317
焦煤,jm1704,60,0.5,20160418,20170418,20170421
焦煤,jm1705,60,0.5,20160517,20170515,20170518
焦煤,jm1706,60,0.5,20160617,20170614,20170619
焦煤,jm1707,60,0.5,20160715,20170714,20170719
焦煤,jm1708,60,0.5,20160815,20170814,20170817
焦煤,jm1709,60,0.5,20160919,20170914,20170919
焦煤,jm1710,60,0.5,20161024,20171020,20171025
焦煤,jm1711,60,0.5,20161115,20171114,20171117
焦煤,jm1712,60,0.5,20161215,20171214,20171219
焦煤,jm1801,60,0.5,20170117,20180115,20180118
焦煤,jm1802,60,0.5,20170217,20180214,20180226
焦煤,jm1803,60,0.5,20170315,20180314,20180319
焦煤,jm1804,60,0.5,20170419,20180417,20180420
焦煤,jm1805,60,0.5,20170516,20180515,20180518
焦煤,jm1806,60,0.5,20170615,20180614,20180620
焦煤,jm1807,60,0.5,20170717,20180713,20180718
焦煤,jm1808,60,0.5,20170815,20180814,20180817
焦煤,jm1809,60,0.5,20170915,20180914,20180919
焦煤,jm1810,60,0.5,20171023,20181019,20181024
焦煤,jm1811,60,0.5,20171115,20181114,20181119
焦煤,jm1812,60,0.5,20171215,20181214,20181219
焦煤,jm1901,60,0.5,20180116,20190115,20190118
焦煤,jm1902,60,0.5,20180222,20190221,20190226
焦煤,jm1903,60,0.5,20180315,20190314,20190319
焦煤,jm1904,60,0.5,20180418,20190415,20190418
焦煤,jm1905,60,0.5,20180516,20190517,20190522
焦煤,jm1906,60,0.5,20180615,20190617,20190620
焦煤,jm1907,60,0.5,20180716,20190712,20190717
焦煤,jm1908,60,0.5,20180815,20190814,20190819
焦煤,jm1909,60,0.5,20180917,20190916,20190919
焦煤,jm1910,60,0.5,20181022,20191021,20191024
焦煤,jm1911,60,0.5,20181115,20191114,20191119
焦煤,jm1912,60,0.5,20181217,20191213,20191218
焦煤,jm2001,60,0.5,20190116,20200115,20200120
焦煤,jm2002,60,0.5,20190222,20200214,20200226
焦煤,jm2003,60,0.5,20190315,20200313,20200318
焦煤,jm2004,60,0.5,20190416,20200416,20200421
焦煤,jm2005,60,0.5,20190520,20200515,20200520
焦煤,jm2006,60,0.5,20190618,20200612,20200617
焦煤,jm2007,60,0.5,20190715,20200714,20200717
焦煤,jm2008,60,0.5,20190815,20200814,20200819
焦煤,jm2009,60,0.5,20190917,20200914,20200917
聚乙烯,l0710,5,5,20070731,20071019,20071023
聚乙烯,l0711,5,5,20070731,20071114,20071116
聚乙烯,l0712,5,5,20070731,20071214,20071218
聚乙烯,l0801,5,5,20070731,20080115,20080117
聚乙烯,l0802,5,5,20070731,20080221,20080225
聚乙烯,l0803,5,5,20070731,20080314,20080318
聚乙烯,l0804,5,5,20070731,20080415,20080417
聚乙烯,l0805,5,5,20070731,20080516,20080520
聚乙烯,l0806,5,5,20070731,20080616,20080618
聚乙烯,l0807,5,5,20070731,20080714,20080716
聚乙烯,l0808,5,5,20070815,20080814,20080818
聚乙烯,l0809,5,5,20070917,20080912,20080917
聚乙烯,l0810,5,5,20071022,20081017,20081021
聚乙烯,l0811,5,5,20071115,20081114,20081118
聚乙烯,l0812,5,5,20071217,20081212,20081216
聚乙烯,l0901,5,5,20080116,20090116,20090120
聚乙烯,l0902,5,5,20080222,20090213,20090217
聚乙烯,l0903,5,5,20080317,20090313,20090317
聚乙烯,l0904,5,5,20080416,20090415,20090417
聚乙烯,l0905,5,5,20080519,20090515,20090519
聚乙烯,l0906,5,5,20080617,20090612,20090616
聚乙烯,l0907,5,5,20080715,20090714,20090716
聚乙烯,l0908,5,5,20080815,20090814,20090818
聚乙烯,l0909,5,5,20080916,20090914,20090916
聚乙烯,l0910,5,5,20081020,20091022,20091026
聚乙烯,l0911,5,5,20081117,20091113,20091117
聚乙烯,l0912,5,5,20081215,20091214,20091216
聚乙烯,l1001,5,5,20090119,20100115,20100119
聚乙烯,l1002,5,5,20090216,20100212,20100223
聚乙烯,l1003,5,5,20090316,20100312,20100316
聚乙烯,l1004,5,5,20090416,20100415,20100419
聚乙烯,l1005,5,5,20090518,20100517,20100519
聚乙烯,l1006,5,5,20090615,20100617,20100621
聚乙烯,l1007,5,5,20090715,20100714,20100716
聚乙烯,l1008,5,5,20090817,20100813,20100817
聚乙烯,l1009,5,5,20090915,20100914,20100916
聚乙烯,l1010,5,5,20091023,20101021,20101025
聚乙烯,l1011,5,5,20091116,20101112,20101116
聚乙烯,l1012,5,5,20091215,20101214,20101216
聚乙烯,l1101,5,5,20100118,20110117,20110119
聚乙烯,l1102,5,5,20100222,20110221,20110223
聚乙烯,l1103,5,5,20100315,20110314,20110316
聚乙烯,l1104,5,5,20100416,20110418,20110420
聚乙烯,l1105,5,5,20100518,20110516,20110518
聚乙烯,l1106,5,5,20100618,20110615,20110617
聚乙烯,l1107,5,5,20100715,20110714,20110718
聚乙烯,l1108,5,5,20100816,20110812,20110816
聚乙烯,l1109,5,5,20100915,20110915,20110919
聚乙烯,l1110,5,5,20101022,20111021,20111025
聚乙烯,l1111,5,5,20101115,20111114,20111116
聚乙烯,l1112,5,5,20101215,20111214,20111216
聚乙烯,l1201,5,5,20110118,20120117,20120119
聚乙烯,l1202,5,5,20110222,20120214,20120216
聚乙烯,l1203,5,5,20110315,20120314,20120316
聚乙烯,l1204,5,5,20110419,20120418,20120420
聚乙烯,l1205,5,5,20110517,20120515,20120517
聚乙烯,l1206,5,5,20110616,20120614,20120618
聚乙烯,l1207,5,5,20110715,20120713,20120717
聚乙烯,l1208,5,5,20110815,20120814,20120816
聚乙烯,l1209,5,5,20110916,20120914,20120918
聚乙烯,l1210,5,5,20111024,20121019,20121023
聚乙烯,l1211,5,5,20111115,20121114,20121116
聚乙烯,l1212,5,5,20111215,20121214,20121218
聚乙烯,l1301,5,5,20120118,20130117,20130121
聚乙烯,l1302,5,5,20120215,20130221,20130225
聚乙烯,l1303,5,5,20120315,20130314,20130318
聚乙烯,l1304,5,5,20120419,20130416,20130418
聚乙烯,l1305,5,5,20120516,20130515,20130517
聚乙烯,l1306,5,5,20120615,20130619,20130621
聚乙烯,l1307,5,5,20120716,20130712,20130716
聚乙烯,l1308,5,5,20120815,20130814,20130816
聚乙烯,l1309,5,5,20120917,20130913,20130917
聚乙烯,l1310,5,5,20121022,20131021,20131023
聚乙烯,l1311,5,5,20121115,20131114,20131118
聚乙烯,l1312,5,5,20121217,20131213,20131217
聚乙烯,l1401,5,5,20130118,20140115,20140117
聚乙烯,l1402,5,5,20130222,20140220,20140224
聚乙烯,l1403,5,5,20130315,20140314,20140318
聚乙烯,l1404,5,5,20130417,20140415,20140417
聚乙烯,l1405,5,5,20130516,20140516,20140520
聚乙烯,l1406,5,5,20130620,20140616,20140618
聚乙烯,l1407,5,5,20130715,20140714,20140716
聚乙烯,l1408,5,5,20130815,20140814,20140819
聚乙烯,l1409,5,5,20130916,20140915,20140918
聚乙烯,l1410,5,5,20131022,20141021,20141024
聚乙烯,l1411,5,5,20131115,20141114,20141119
聚乙烯,l1412,5,5,20131216,20141212,20141217
聚乙烯,l1501,5,5,20140116,20150116,20150121
聚乙烯,l1502,5,5,20140221,20150213,20150225
聚乙烯,l1503,5,5,20140317,20150313,20150318
聚乙烯,l1504,5,5,20140416,20150415,20150420
聚乙烯,l1505,5,5,20140519,20150515,20150520
聚乙烯,l1506,5,5,20140617,20150612,20150617
聚乙烯,l1507,5,5,20140715,20150714,20150717
聚乙烯,l1508,5,5,20140815,20150814,20150819
聚乙烯,l1509,5,5,20140916,20150916,20150921
聚乙烯,l1510,5,5,20141022,20151021,20151026
聚乙烯,l1511,5,5,20141117,20151113,20151118
聚乙烯,l1512,5,5,20141215,20151214,20151217
聚乙烯,l1601,5,5,20150119,20160115,20160120
聚乙烯,l1602,5,5,20150216,20160219,20160224
聚乙烯,l1603,5,5,20150316,20160314,20160317
聚乙烯,l1604,5,5,20150416,20160415,20160420
聚乙烯,l1605,5,5,20150518,20160516,20160519
聚乙烯,l1606,5,5,20150615,20160616,20160621
聚乙烯,l1607,5,5,20150715,20160714,20160719
聚乙烯,l1608,5,5,20150817,20160812,20160817
聚乙烯,l1609,5,5,20150917,20160914,20160921
聚乙烯,l1610,5,5,20151022,20161021,20161026
聚乙烯,l1611,5,5,20151116,20161114,20161117
聚乙烯,l1612,5,5,20151215,20161214,20161219
聚乙烯,l1701,5,5,20160118,20170116,20170119
聚乙烯,l1702,5,5,20160222,20170216,20170221
聚乙烯,l1703,5,5,20160315,20170314,20170317
聚乙烯,l1704,5,5,20160418,20170418,20170421
聚乙烯,l1705,5,5,20160517,20170515,20170518
聚乙烯,l1706,5,5,20160617,20170614,20170619
聚乙烯,l1707,5,5,20160715,20170714,20170719
聚乙烯,l1708,5,5,20160815,20170814,20170817
聚乙烯,l1709,5,5,20160919,20170914,20170919
聚乙烯,l1710,5,5,20161024,20171020,20171025
聚乙烯,l1711,5,5,20161115,20171114,20171117
聚乙烯,l1712,5,5,20161215,20171214,20171219
聚乙烯,l1801,5,5,20170117,20180115,20180118
聚乙烯,l1802,5,5,20170217,20180214,20180226
聚乙烯,l1803,5,5,20170315,20180314,20180319
聚乙烯,l1804,5,5,20170419,20180417,20180420
聚乙烯,l1805,5,5,20170516,20180515,20180518
聚乙烯,l1806,5,5,20170615,20180614,20180620
聚乙烯,l1807,5,5,20170717,20180713,20180718
聚乙烯,l1808,5,5,20170815,20180814,20180817
聚乙烯,l1809,5,5,20170915,20180914,20180919
聚乙烯,l1810,5,5,20171023,20181019,20181024
聚乙烯,l1811,5,5,20171115,20181114,20181119
聚乙烯,l1812,5,5,20171215,20181214,20181219
聚乙烯,l1901,5,5,20180116,20190115,20190118
聚乙烯,l1902,5,5,20180222,20190221,20190226
聚乙烯,l1903,5,5,20180315,20190314,20190319
聚乙烯,l1904,5,5,20180418,20190415,20190418
聚乙烯,l1905,5,5,20180516,20190517,20190522
聚乙烯,l1906,5,5,20180615,20190617,20190620
聚乙烯,l1907,5,5,20180716,20190712,20190717
聚乙烯,l1908,5,5,20180815,20190814,20190819
聚乙烯,l1909,5,5,20180917,20190916,20190919
聚乙烯,l1910,5,5,20181022,20191021,20191024
聚乙烯,l1911,5,5,20181115,20191114,20191119
聚乙烯,l1912,5,5,20181217,20191213,20191218
聚乙烯,l2001,5,5,20190116,20200115,20200120
聚乙烯,l2002,5,5,20190222,20200214,20200226
聚乙烯,l2003,5,5,20190315,20200313,20200318
聚乙烯,l2004,5,5,20190416,20200416,20200421
聚乙烯,l2005,5,5,20190520,20200515,20200520
聚乙烯,l2006,5,5,20190618,20200612,20200617
聚乙烯,l2007,5,5,20190715,20200714,20200717
聚乙烯,l2008,5,5,20190815,20200814,20200819
聚乙烯,l2009,5,5,20190917,20200914,20200917
豆粕,m0011,10,1,20000717,20001114,20001120
豆粕,m0101,10,1,20000717,20010115,20010119
豆粕,m0103,10,1,20000717,20010314,20010320
豆粕,m0105,10,1,20000717,20010521,20010525
豆粕,m0107,10,1,20000717,20010713,20010719
豆粕,m0109,10,1,20000717,20010914,20010920
豆粕,m0111,10,1,20001115,20011114,20011120
豆粕,m0201,10,1,20010116,20020118,20020124
豆粕,m0203,10,1,20010315,20020314,20020320
豆粕,m0205,10,1,20010522,20020521,20020527
豆粕,m0207,10,1,20010716,20020712,20020718
豆粕,m0209,10,1,20010917,20020913,20020919
豆粕,m0211,10,1,20011115,20021114,20021120
豆粕,m0301,10,1,20020121,20030115,20030121
豆粕,m0303,10,1,20020315,20030314,20030320
豆粕,m0305,10,1,20020522,20030523,20030529
豆粕,m0307,10,1,20020715,20030714,20030718
豆粕,m0308,10,1,20030102,20030814,20030820
豆粕,m0309,10,1,20020916,20030912,20030918
豆粕,m0311,10,1,20030102,20031114,20031120
豆粕,m0401,10,1,20030116,20040115,20040202
豆粕,m0403,10,1,20030317,20040312,20040318
豆粕,m0405,10,1,20030526,20040521,20040527
豆粕,m0408,10,1,20030815,20040813,20040819
豆粕,m0409,10,1,20030915,20040914,20040920
豆粕,m0411,10,1,20031117,20041112,20041118
豆粕,m0501,10,1,20040116,20050117,20050121
豆粕,m0503,10,1,20040315,20050314,20050318
豆粕,m0505,10,1,20040524,20050520,20050526
豆粕,m0508,10,1,20040816,20050812,20050818
豆粕,m0509,10,1,20040915,20050914,20050920
豆粕,m0511,10,1,20041115,20051114,20051118
豆粕,m0512,10,1,20050815,20051214,20051220
豆粕,m0601,10,1,20050118,20060117,20060123
