keyword,type,date,index
豆油期货,all,2011-07-20,182
豆油期货,pc,2011-07-20,121
豆油期货,wise,2011-07-20,61
豆油期货,all,2011-07-21,191
豆油期货,pc,2011-07-21,104
豆油期货,wise,2011-07-21,87
豆油期货,all,2011-07-22,186
豆油期货,pc,2011-07-22,125
豆油期货,wise,2011-07-22,61
豆油期货,all,2011-07-23,154
豆油期货,pc,2011-07-23,97
豆油期货,wise,2011-07-23,57
豆油期货,all,2011-07-24,114
豆油期货,pc,2011-07-24,114
豆油期货,wise,2011-07-24,0
豆油期货,all,2011-07-25,221
豆油期货,pc,2011-07-25,151
豆油期货,wise,2011-07-25,70
豆油期货,all,2011-07-26,176
豆油期货,pc,2011-07-26,106
豆油期货,wise,2011-07-26,70
豆油期货,all,2011-07-27,213
豆油期货,pc,2011-07-27,140
豆油期货,wise,2011-07-27,73
豆油期货,all,2011-07-28,118
豆油期货,pc,2011-07-28,118
豆油期货,wise,2011-07-28,0
豆油期货,all,2011-07-29,176
豆油期货,pc,2011-07-29,118
豆油期货,wise,2011-07-29,58
豆油期货,all,2011-07-30,87
豆油期货,pc,2011-07-30,87
豆油期货,wise,2011-07-30,0
豆油期货,all,2011-07-31,152
豆油期货,pc,2011-07-31,89
豆油期货,wise,2011-07-31,63
豆油期货,all,2011-08-01,196
豆油期货,pc,2011-08-01,129
豆油期货,wise,2011-08-01,67
豆油期货,all,2011-08-02,198
豆油期货,pc,2011-08-02,140
豆油期货,wise,2011-08-02,58
豆油期货,all,2011-08-03,199
豆油期货,pc,2011-08-03,133
豆油期货,wise,2011-08-03,66
豆油期货,all,2011-08-04,196
豆油期货,pc,2011-08-04,127
豆油期货,wise,2011-08-04,69
豆油期货,all,2011-08-05,211
豆油期货,pc,2011-08-05,148
豆油期货,wise,2011-08-05,63
豆油期货,all,2011-08-06,159
豆油期货,pc,2011-08-06,101
豆油期货,wise,2011-08-06,58
豆油期货,all,2011-08-07,141
豆油期货,pc,2011-08-07,83
豆油期货,wise,2011-08-07,58
豆油期货,all,2011-08-08,225
豆油期货,pc,2011-08-08,159
豆油期货,wise,2011-08-08,66
豆油期货,all,2011-08-09,221
豆油期货,pc,2011-08-09,155
豆油期货,wise,2011-08-09,66
豆油期货,all,2011-08-10,204
豆油期货,pc,2011-08-10,137
豆油期货,wise,2011-08-10,67
豆油期货,all,2011-08-11,210
豆油期货,pc,2011-08-11,150
豆油期货,wise,2011-08-11,60
豆油期货,all,2011-08-12,177
豆油期货,pc,2011-08-12,104
豆油期货,wise,2011-08-12,73
豆油期货,all,2011-08-13,140
豆油期货,pc,2011-08-13,82
豆油期货,wise,2011-08-13,58
豆油期货,all,2011-08-14,137
豆油期货,pc,2011-08-14,76
豆油期货,wise,2011-08-14,61
豆油期货,all,2011-08-15,189
豆油期货,pc,2011-08-15,131
豆油期货,wise,2011-08-15,58
豆油期货,all,2011-08-16,153
豆油期货,pc,2011-08-16,93
豆油期货,wise,2011-08-16,60
豆油期货,all,2011-08-17,165
豆油期货,pc,2011-08-17,104
豆油期货,wise,2011-08-17,61
