keyword,type,date,index
花生油,all,2011-09-27,504
花生油,pc,2011-09-27,344
花生油,wise,2011-09-27,160
花生油,all,2011-09-28,582
花生油,pc,2011-09-28,416
花生油,wise,2011-09-28,166
花生油,all,2011-09-29,485
花生油,pc,2011-09-29,324
花生油,wise,2011-09-29,161
花生油,all,2011-09-30,435
花生油,pc,2011-09-30,296
花生油,wise,2011-09-30,139
花生油,all,2011-10-01,408
花生油,pc,2011-10-01,237
花生油,wise,2011-10-01,171
花生油,all,2011-10-02,423
花生油,pc,2011-10-02,253
花生油,wise,2011-10-02,170
花生油,all,2011-10-03,455
花生油,pc,2011-10-03,270
花生油,wise,2011-10-03,185
花生油,all,2011-10-04,438
花生油,pc,2011-10-04,267
花生油,wise,2011-10-04,171
花生油,all,2011-10-05,487
花生油,pc,2011-10-05,307
花生油,wise,2011-10-05,180
花生油,all,2011-10-06,474
花生油,pc,2011-10-06,316
花生油,wise,2011-10-06,158
花生油,all,2011-10-07,514
花生油,pc,2011-10-07,330
花生油,wise,2011-10-07,184
花生油,all,2011-10-08,541
花生油,pc,2011-10-08,378
花生油,wise,2011-10-08,163
花生油,all,2011-10-09,571
花生油,pc,2011-10-09,386
花生油,wise,2011-10-09,185
花生油,all,2011-10-10,529
花生油,pc,2011-10-10,363
花生油,wise,2011-10-10,166
花生油,all,2011-10-11,515
花生油,pc,2011-10-11,363
花生油,wise,2011-10-11,152
花生油,all,2011-10-12,503
花生油,pc,2011-10-12,354
花生油,wise,2011-10-12,149
花生油,all,2011-10-13,522
花生油,pc,2011-10-13,377
花生油,wise,2011-10-13,145
花生油,all,2011-10-14,474
花生油,pc,2011-10-14,323
花生油,wise,2011-10-14,151
花生油,all,2011-10-15,494
花生油,pc,2011-10-15,313
花生油,wise,2011-10-15,181
花生油,all,2011-10-16,424
花生油,pc,2011-10-16,267
花生油,wise,2011-10-16,157
花生油,all,2011-10-17,567
花生油,pc,2011-10-17,380
花生油,wise,2011-10-17,187
花生油,all,2011-10-18,567
花生油,pc,2011-10-18,367
花生油,wise,2011-10-18,200
花生油,all,2011-10-19,506
花生油,pc,2011-10-19,349
花生油,wise,2011-10-19,157
花生油,all,2011-10-20,599
花生油,pc,2011-10-20,403
花生油,wise,2011-10-20,196
花生油,all,2011-10-21,467
